6107;JOTA QUEST;O QUE EU TAMBÉM NÃO ENTENDO;Essa não é mais uma carta de...;BRA
6108;HARMONIA DO SAMBA;O RODO;Sou da muvuca-ca sou Bahia...;BRA
6109;ANA CAROLINA;QUEM DE NÓS DOIS;Eu e você não é assim tão complicado não;BRA
6110;EXALTASAMBA;QUEM É VOCÊ;Quem é você pra mudar assim o coração;BRA
6111;BELO;QUEM SERÁ;Alô quem tá falando como quem tá faland;BRA
6112;RAIMUNDOS;REGGAE DO MANERO;Se eu uso a manga da camisa que é do;BRA
6113;FALAMANSA;RINDO À TOA;Tô numa boa tô aqui de novo daqui não sa;BRA
6114;TWISTER;SE UM DIA EU TIVER VOCÊ;Ela me olha um olhar gelado...;BRA
6115;RICK E RENNER;SEGUIR EM FRENTE;Vou seguir em frente vou tentar mais;BRA
6116;DANIEL;SEUS BEIJOS;Quero sentir o leve toque das suas mãos;BRA
6117;DANIELA MERCURY;SÓ NO BALANÇO DO MAR;Tchuru tchuru... Já naveguei maremoto;BRA
6118;PAGOD'ART;TAPA NA CARA;Você não pediu maínha eu vou te dar dan;BRA
6119;BOBBY DI CARLO;TIJOLINHO;Sei que se esperar mais um pouquinho;BRA
6120;NEY MATOGROSSO;VIAJANTE;Eu me sinto tolo como um viajante;BRA
6121;ADRYANA E A RAPAZIADA;AMOR PRA VALER;Já faz tanto tempo não consigo esquecer;BRA
6122;GAMAÇÃO;BEIJANDO;Gostoso é fazer amor gostoso...;BRA
6123;RASTAPÉ;COLO DE MENINA;A lua quando brilha falo de amor;BRA
6124;SANDY E JÚNIOR;COM VOCÊ;Desde quando te encontrei já não pude...;BRA
6125;ROUPA NOVA;CORAÇÃO PIRATA;Na na iê... O meu coração pirata toma tudo;BRA
6126;ADRIANA CALCANHOTO;DEVOLVA-ME;Rasgue as minhas cartas e ...;BRA
6127;JOANNA;DIZER NÃO;Nunca mais você me vê chorar...;BRA
6128;REGINALDO ROSSI;DOMÍNIO DO CORAÇÃO;Se eu tivesse o domínio do meu coração;BRA
6129;ZEZÉ DI CAMARGO E LUCIANO;DOU A VIDA POR UM BEIJO;Difícil demais de amar assim minha timidez;BRA
6130;DANIEL;EMBRIAGADO DE AMOR;Eu pensei que a minha base...;BRA
6131;WALDICK SORIANO;EU NÃO SOU CACHORRO NÃO;Eu não sou cachorro não...;BRA
6132;SAMPA CREW;EU NASCI PRA TE AMAR;Eu nasci pra te amar só pra te amar;BRA
6133;ROBERTA MIRANDA;FAZ AMOR COMIGO;Teu sorriso iluminado fez revolução;BRA
6134;CLÁUDIA TELLES;FIM DE TARDE;Hoje eu sinto tanto não ter você e nem o te;BRA
6135;PAULO MIKLOS;HOJE;Uma noite bem dormida uma boa refeição;BRA
6136;PIXOTE;IDEM;Você tem malícia no olhar demorou eu;BRA
6137;IRA!;LOGO DE CARA;De onde você vem quem...;BRA
6138;ERASMO CARLOS - MARISA MONTE;MAIS UM NA MULTIDÃO;Guarde segredo que te quero e conte só os;BRA
6139;JORGE ARAGÃO;MALANDRO;La laiá laiá... Malandro eu ando...;BRA
6140;ZECA PAGODINHO;MANECO TELECOTECO;Ih ó o Maneco aí coitado do tamborim;BRA
6141;ZÉLIA DUNCAN;ME REVELAR;Tudo aqui quer me revelar minha letra min;BRA
6142;CAETANO VELOSO;MEIA LUA INTEIRA;Meia lua inteira sopapo na...;BRA
6143;BRUNO E MARRONE;MEU JEITO DE SENTIR;Toda vez que vai sair o sol eu estou;BRA
6144;GAL COSTA;MODINHA PARA GABRIELA;Quando eu vim para esse...;BRA
6145;HARMONIA DO SAMBA;MOMENTOS;Às vezes me pego parado...;BRA
6146;CIDADE NEGRA;NA MORAL;Há ah ah ah de se respeitar a minha moral;BRA
6147;MARISA MONTE;NÃO VÁ EMBORA;E no meio de tanta gente eu encontrei;BRA
6148;CAPITAL INICIAL;O PASSAGEIRO;Eu sou o passageiro eu rodo sem parar;BRA
6149;SHAKIRA;OJOS ASÍ;Ayer conocí un cielo sin sol;ESP
6150;TÂNIA ALVES;OUÇA;Ouça vá viver sua vida com outro bem;BRA
6151;EDNARDO;PAVÃO MYSTERIOZO;Pavão Mysteriozo pássaro formoso;BRA
6152;MARLON E MAICON;POR TE AMAR ASSIM;Você ficou em mim dentro de minha alma;BRA
6153;TIM MAIA;PUDERA;Pudera te encontrar aqui pudera este lugar;BRA
6154;RIONEGRO E SOLIMÕES;SÓ ALEGRIA;Hoje o meu coração tá a fim de emoção;BRA
6155;GRUPO DESEJOS;TANTA SOLIDÃO;Tanta solidão eu juro não...;BRA
6156;SÓ PRA CONTRARIAR;TEU OLHAR;Tua boca murmurou assim prazer te conhe;BRA
6157;LEONARDO;TODAS AS COISAS DO MUNDO;Não adianta te dar todas as coisas do;BRA
6158;VAVÁ;TUA CARA;Esse som tem tua cara tem teu jeito;BRA
6159;JERRY ADRIANI;TUDO ME LEMBRA VOCÊ;Eu sempre te procuro bem...;BRA
6160;RAÇA NEGRA;VOCÊ NÃO SABE DE MIM;Quem é você dizer o que eu fiz;BRA
6161;RAUL SEIXAS;A MAÇÃ;Se esse amor ficar entre nós dois;BRA
6162;JOANNA;A PADROEIRA;Ó Virgem Santa rogai por nós...;BRA
6163;ZIZI POSSI;A PAZ;A paz invadindo meu coração de repente m;BRA
6164;LUCIANA MELLO;ASSIM QUE SE FAZ;Você vive inventando maneira de dizer sem;BRA
6165;ROBERTA MIRANDA;ATRAÇÃO FATAL;Ai amor eu tô com medo dessa solidão;BRA
6166;FALAMANSA;AVISA;Quero ver quem segura essa;BRA
6167;EDUARDO DUSEK;BARRADOS NO BAILE;Uapa pararu rara... Ela num macacão de;BRA
6168;JAYNE;BEM-TE-VI;Ai de ti oh meu amor sempre...;BRA
6169;IVETE SANGALO;BUG BUG BYE BYE;Não quero mais esse amor no...;BRA
6170;CHITÃOZINHO E XORORÓ - R.MCENTIRE;CORAÇÃO VAZIO;Lá fora a chuva cai e o que acontece;BRA
6171;IRA!;DIAS DE LUTA;Só depois de muito tempo fui...;BRA
6172;JOTA QUEST;DIAS MELHORES;Vivemos esperando dias...;BRA
6173;BRUNO E MARRONE;DORMI NA PRAÇA (VERSÃO ACÚSTICA);Caminhei sozinho pela rua falei com as;BRA
6174;CAETANO VELOSO;DRÃO;Drão o amor da gente é como um grão;BRA
6175;JORGE VERCILO;EM ÓRBITA;Quero ter você pelo simples...;BRA
6176;SANDY E JÚNIOR;ENROSCA;Enrosca o meu pescoço dá um beijo no me;BRA
6177;KID ABELHA;EU CONTRA A NOITE;Fiz um contrato com a noite...;BRA
6178;WANESSA CAMARGO;EU POSSO TE SENTIR;Quando eu sinto a mágica do amor no;BRA
6179;ART POPULAR;HISTÓRIA SEM FIM;Lerê rê rê... O seu amor desejo eu tava lou;BRA
6180;TITÃS;HOMEM PRIMATA;Desde os primórdios até hoje em dia;BRA
6181;RIONEGRO E SOLIMÕES;LENHA;Eu não sei dizer o que quer dizer o que eu;BRA
6182;JORGE ARAGÃO;LOUCURAS DE UMA PAIXÃO;Sem lhe conhecer senti uma...;BRA
6183;CLAUDINHO E BUCHECHA;MALES;Você não pensou você abusou da mulher q;BRA
6184;KARAMETADE;NÃO SEI SE TE ACEITO;Quando eu soube que você...;BRA
6185;MARCELLO MARCKY;NEBLINA;Ah ah ah... O dia foi perdendo a claridade;BRA
6186;ENGENHEIROS DO HAWAÍ;NOVOS HORIZONTES;Corpos em movimento universo em expans;BRA
6187;GIAN E GIOVANI;NUNCA MAIS VOU ESQUECER;Por que me deu vontade de te...;BRA
6188;ROBERTO CARLOS;O GRANDE AMOR DA MINHA VIDA;A primeira vez em que eu te vi eu nunca m;BRA
6189;P.O. BOX;OS BICHINHOS;E a gente queria então fazer uma música;BRA
6190;MARISA MONTE;PANIS ET CIRCENSES;Eu quis cantar minha canção iluminada de;BRA
6191;KLB;POR QUE TEM QUE SER ASSIM?;Uma linda estrela eu vi brilhar...;BRA
6192;BELO;PROCURA-SE UM AMOR;Procura-se um amor que tenha cor de;BRA
6193;FÁBIO JR. - BONNIE TYLER;SEM LIMITES PRA SONHAR;Há uma chance da gente se encontrar;BRA
6194;FAFÁ DE BELÉM;SOB MEDIDA;Se você crê em Deus erga as mãos;BRA
6195;SILVINHA;SPLISH SPLASH;Splish splash fez o beijo que eu dei;BRA
6196;GILBERTO GIL;SUPER-HOMEM (A CANÇÃO);Um dia vivi a ilusão de que ser...;BRA
6197;14 BIS;TODO AZUL DO MAR;Foi assim como ver o mar a ...;BRA
6198;ALEXANDRE PIRES;USTED SE ME LLEVÓ LA VIDA;Usted se me llevó la vida;ESP
6199;PARALAMAS DO SUCESSO;VITAL E SUA MOTO;Vital andava a pé e achava que assim estav;BRA
6200;OS TRAVESSOS;VOU TE PROCURAR;Hoje um casal me fez lembrar nós dois;BRA
6201;ZÉ RAMALHO;A TERCEIRA LÂMINA;É aquela que fere que virá mais tranquila;BRA
6202;SKANK;ACIMA DO SOL;Assim ela já vai achar o cara que lhe queira;BRA
6203;OS TRAVESSOS;ADIVINHA;Adivinha o que eu quero com você;BRA
6204;ARA KETU;AMANTES;Vou caminhando nas ruas pensando em;BRA
6205;NATIRUTS;ANDEI SÓ;Preciso demonstrar pra ela...;BRA
6206;REINALDO;ATÉ DE MANHÃ;Firma na palma da mão alô rapaziada;BRA
6207;DANIELA MERCURY;BEAT LAMENTO;Meu coração baticum por você;BRA
6208;RASTAPÉ;BEIJO ROUBADO;Tenho a vontade de abraçar a noite inteira;BRA
6209;ROBERTO CARLOS;CAMA E MESA;Eu quero ser sua canção eu quero ser;BRA
6210;PATO FÚ;CANÇÃO PRA VOCÊ VIVER MAIS;Nunca pensei um dia chegar e te ouvir dize;BRA
6211;RENATO E SEUS BLUE CAPS;COISA LINDA (FECHE OS OLHOS);Feche os olhos e sinta um beijinho agora;BRA
6212;RITA LEE;COR-DE-ROSA CHOQUE;As duas faces de Eva a Bela e a Fera;BRA
6213;TCHACABUM;DANÇA DA ONDA;Vou te pegar essa é a galera do avião;BRA
6214;VAVÁ;DESENCONTROS;Será verdade que a gente nasceu um pro;BRA
6215;CATEDRAL;EU AMO MAIS VOCÊ;Depois dessa ventania o temporal;BRA
6216;GUILHERME ARANTES;FÃ NÚMERO UM;Você nem desconfia e o que...;BRA
6217;LEGIÃO URBANA;FÁBRICA;Nosso dia vai chegar teremos...;BRA
6218;PEIXE ELÉTRICO;FELICIDADE;Fiquei feliz quando te vi por aqui fiquei feli;BRA
6219;TINO;FICA COMIGO;Quero saber o que te faz ser assim;BRA
6220;TITÃS;FLORES;Olhei até ficar cansado de ver os meus olho;BRA
6221;NETINHO DE PAULA;MELHOR ASSIM;Se a gente se encontrar por aí não pense q;BRA
6222;LARA FABIAN;MEU GRANDE AMOR;Eu sonhei e esperei por seu...;BRA
6223;SYLVINHO;MEU URSINHO BLAU-BLAU;Ai meu ursinho Blau-blau de brinquedo;BRA
6224;KLB;MINHA TIMIDEZ;Quero tanto dizer que eu só...;BRA
6225;KLEITON E KLEDIR;NEM PENSAR;Eu hein nem pensar outra vez...;BRA
6226;BICHO DE PÉ;NOSSO XOTE;Moreno me convidou para dançar...;BRA
6227;SIMONE;O AMANHÃ;A cigana leu o meu destino eu sonhei bola;BRA
6228;SANDY E JÚNIOR;O AMOR FAZ;Eu ficava olhando as estrelas e fazia um;BRA
6229;KARINA BATTIS;O DONO DOS MEUS SONHOS;Tem tantas coisas que eu não...;BRA
6230;CAZUZA;O TEMPO NÃO PÁRA;Desperto contra o sol sou forte sou;BRA
6231;O RAPPA;PESCADOR DE ILUSÕES;Se meus joelhos não doessem mais;BRA
6232;BRUNO E MARRONE;POR UM MINUTO;E todos os amantes já adormeceram;BRA
6233;FRANK AGUIAR;PRENDA;Como é que pode ter apagado esse fogo;BRA
6234;RAÇA NEGRA;PROBLEMA MEU;Se eu quiser chorar problema meu;BRA
6235;JOANNA;RECADO;Mandei um recado pro meu...;BRA
6236;TOQUINHO - VINICIUS DE MORAES;REGRA TRÊS;Tantas você fez que ela cansou;BRA
6237;LEONARDO;TÔ FORA;Medo de perder você de novo é descobrir;BRA
6238;SÉRGIO REIS;TREM DO PANTANAL;Enquanto esse velho trem atravessa o;BRA
6239;ZECA PAGODINHO;VACILÃO;Olha só o pé quebrado que o sujeito;BRA
6240;FALAMANSA;XOTE DA ALEGRIA;Se um dia alguém mandou ser o que sou e;BRA
6241;SANDY E JÚNIOR;A GENTE DÁ CERTO;Do lado de lá do lado de cá...;BRA
6242;DANIEL;A JIRIPOCA VAI PIAR;Hoje a jiripoca vai piá vai;BRA
6243;TITÃS;A MELHOR BANDA DE TODOS OS TEMPOS;Quinze minutos de fama mais um pros;BRA
6244;MARCUS VIANA;A MIRAGEM;Ah se pudéssemos contar as voltas que;BRA
6245;GONZAGUINHA - LUIZ GONZAGA;A VIDA DO VIAJANTE;Minha vida é andar por esse país;BRA
6246;ALCIONE;ALÉM DA CAMA;De amor eu não morro o que posso;BRA
6247;BRUNO E MARRONE;AMOR DE CARNAVAL;Primavera chegou seu amor me pegou;BRA
6248;LEONARDO;CRISTAL QUEBRADO;Um dia você vai sentir que não me deu;BRA
6249;OS TRAVESSOS;DIGO QUE TE AMO;Digo que te amo e você ri de mim;BRA
6250;JORGE ARAGÃO;DOCE AMIZADE;Vem vem pra me ver feliz joga...;BRA
6251;ALEXANDRE PIRES;É POR AMOR;A noite de lua cheia é quase imprescindíve;BRA
6252;KLB;EM MIM SÓ DÁ VOCÊ;Por que a nossa história...;BRA
6253;COGUMELO PLUTÃO;ESPERANDO NA JANELA;Tchu tchurururu... Quando me perdi você;BRA
6254;WANESSA CAMARGO;EU QUERO SER O SEU AMOR;Na nana... Tá na hora de assumir o que exi;BRA
6255;EXALTASAMBA;FAÇA O QUE EU DIGO;Faça o que eu digo joga de banda;BRA
6256;IVETE SANGALO;FESTA;Festa no gueto pode vir pode...;BRA
6257;ADRYANA E A RAPAZIADA;FIM DE NOITE;Você nunca vai me ver sofrer não consegue;BRA
6258;CHITÃOZINHO E XORORÓ - ROUPA NOVA;FRIO DA SOLIDÃO (DON'T LET ME DOWN);Quero entender porque razão tudo acabou;BRA
6259;MARTINHO DA VILA;HOJE TEM AMOR;Já melhorou meu bem já tá de bom humor;BRA
6260;WAGUINHO;KID BRILHANTINA;Topete na testa uma calça cocota;BRA
6261;BELO;LAMBADA DE SERPENTE;Cuidado pé de milho que demora na seme;BRA
6262;LEGIÃO URBANA;LOVE IN THE AFTERNOON;É tão estranho os bons...;BRA
6263;RICK E RENNER;O AMOR E EU;O amor e eu somos mesmo parecidos;BRA
6264;PIXOTE;O AMOR NÃO TEM CULPA;Se um dia eu te encontrar de repente;BRA
6265;CLEITON E CAMARGO;OLHA PRA MIM;Tire essa dúvida do olhar apague de uma v;BRA
6266;VINNY;ONDE VOCÊ VAI;Vou esperar até o dia amanhecer é nessa;BRA
6267;HARMONIA DO SAMBA;OVERDOSE DE CARINHO;Vem cá beija a minha boca...;BRA
6268;ZEZÉ DI CAMARGO E LUCIANO;PASSOU DA CONTA;Passou da conta agora chega está escrito;BRA
6269;CEZAR E PAULINHO;PERDOA;Perdoa por eu ter te escolhido pra ser pra;BRA
6270;RITA LEE;PRA VOCÊ EU DIGO SIM;Se eu me apaixonar vê se não vai debochar;BRA
6271;DICK FARNEY - CLAUDETE SOARES;PRECISO APRENDER A SER SÓ;Ah se eu te pudesse fazer entender sem te;BRA
6272;MILIONÁRIO E JOSÉ RICO;QUEM DISSE QUE ESQUECI;Quem disse que esqueci se tudo por aqui;BRA
6273;ROUPA NOVA;SAPATO VELHO;Você lembra lembra daquele tempo eu tinh;BRA
6274;LUCIANA MELLO;SIMPLES DESEJO;Que tal abrir a porta do dia (dia) entrar sem;BRA
6275;DANIEL;SÓ SEU AMOR NÃO VAI EMBORA;Todas as lembranças suas eu desfiz;BRA
6276;SAGRADO CORAÇÃO DA TERRA - MALÚ AIRE;SOB O SOL;Sobre as nossas cabeças o sol sobre as;BRA
6277;ALTEMAR DUTRA;SOMOS IGUAIS;Acabei de saber que você riu de mim;BRA
6278;CAETANO VELOSO;SOY LOCO POR TI AMERICA;Soy loco por ti America yo voy traer una;BRA
6279;RIONEGRO E SOLIMÕES;TÁ MENTINDO;Tá mentindo tá mentindo dizendo que;BRA
6280;MARLON E MAICON;TÁ NA CARA;Pára de fingir que o seu amor por mim mo;BRA
6281;FALAMANSA;A FALTA;Não suporto mais te ver assim tão solitária;BRA
6282;CEZAR E PAULINHO;A GATA DO BMW;Eu recebi de uma gata gostosona era um fi;BRA
6283;MARISA MONTE;A SUA;Eu só quero que você saiba que eu estou;BRA
6284;ZÉLIA DUNCAN;ALMA;Alma deixa eu ver sua alma a epiderme da;BRA
6285;OS TRAVESSOS;ALUGA-SE UM CORAÇÃO;Quando você vai embora sinto um vazio;BRA
6286;RASTAPÉ;AMOR DE RASTAPÉ;Eu tenho um sonho de criança amor e fico;BRA
6287;ROUPA NOVA;BEM SIMPLES;Tudo bem simples tudo natural um amor;BRA
6288;ROBERTA MIRANDA;BOLERO NUNCA MAIS;Outra vez a saudade trouxe você;BRA
6289;EXALTASAMBA - ZECA PAGODINHO;CHORO DE ALEGRIA;Chora chora que chorar faz bem ...;BRA
6290;PE. FÁBIO DE MELLO;ELE ESTÁ PRA CHEGAR;Se ilumine na luz das estrelas se aquela nos;BRA
6291;IVETE SANGALO;EM MIM EM VOCÊ;Eu vou embora de avião eu vou...;BRA
6292;WANESSA CAMARGO;EU ESTAREI AQUI (YOU CAN LET ME DOW;NDeixa eu ver o seu coração eu quero só te;BRA
6293;KLB;EU NUNCA TE ESQUECI;De novo vem a noite e eu...;BRA
6294;ADRYANA E A RAPAZIADA;EU TE AMO (AND I LOVE HER);Foi tanto que eu te amei e não;BRA
6295;SUPLA;GREEN HAIR (JAPA GIRL);She said she's only sixteen;BRA
6296;PIXOTE;LOUCURAS DE QUEM AMA;Eu sei o que eu quero e onde chegar chega;BRA
6297;GIL;MAIONESE (MAYONESA);Batendo palmas pra baixo e...;BRA
6298;VAVÁ;ME LIGA;É um luar que some é um sol que não brilh;BRA
6299;RICK E RENNER;MINHA LUZ;Deus eu quero estar sempre contigo você é;BRA
6300;GIAN E GIOVANI;NA DOÇURA DOS SEUS BEIJOS;Seu amor passou igual ao...;BRA
6301;SANDY E JÚNIOR;NÃO DÁ PRA NÃO PENSAR;Não dá pra não pensar em você tá cada vez;BRA
6302;ALEXANDRE PIRES;NECESSIDADE;Beijar tua boca é a minha aventura;BRA
6303;AGNALDO RAYOL;O PRINCÍPIO E O FIM;A minha vida em carinhos darei por toda u;BRA
6304;LEONARDO;O QUANTO TE AMEI;Com pena do meu coração te deixo ir;BRA
6305;CAETANO VELOSO;PODRES PODERES;Enquanto os homens exercem seus podres;BRA
6306;ZEZÉ DI CAMARGO E LUCIANO;PRA SEMPRE EM MIM (YOU NEEDED ME);Pra que mentir pro meu olhar que desta ve;BRA
6307;ROBINSON MONTEIRO;PRA SEMPRE EU VOU TE AMAR;Sei que nada vai mudar as nuvens se;BRA
6308;CHITÃOZINHO E XORORÓ;QUE AMOR É ESSE;Que forte amor é esse amor que me invade;BRA
6309;BRUNO E MARRONE;QUEM MANDA É O CORAÇÃO;Não vai dar pra segurar a saudade machuca;BRA
6310;BENITO DI PAULA;RETALHOS DE CETIM;Ensaiei meu samba o ano inteiro comprei s;BRA
6311;SNZ;SE EU PUDESSE;Quando te encontrei foi amor no primeiro;BRA
6312;SIMONE - FREJAT;SEDA PURA;Suave esta noite de scotch vem vindo na lu;BRA
6313;CAMISA DE VÊNUS;SIMCA CHAMBORD;Um dia meu pai chegou em casa nos idos d;BRA
6314;PAULO RICARDO;SONHO LINDO;Sonho lindo que se foi esperança que esqu;BRA
6315;PIQUE NOVO;TODO MUNDO SABE QUE EU TE AMO;Todo mundo sabe que eu te amo já não ad;BRA
6316;ROBERTO CARLOS;TODOS ESTÃO SURDOS;La larara la la... Desde o começo do mundo;BRA
6317;CÁSSIA ELLER;TOP TOP;Lá ih lá ih... Eu vou sabotar você vai se azar;BRA
6318;DANIEL;UM BEIJO PRA ME ENLOUQUECER;Às vezes perto de você eu...;BRA
6319;GAMAÇÃO;VAI NESSA;Vai nessa ou não vai vamo...;BRA
6320;BELO;VIVER POR ELA;Com ela eu aprendi o gosto do amor;BRA
6321;JORGE ARAGÃO;ABUSO DE PODER;Lá laiá... Eu disse a você que...;BRA
6322;BRUNO E MARRONE;ACORRENTADO EM VOCÊ;Eu não sei o que é que eu faço estou num;BRA
6323;JOÃO PAULO E DANIEL;ALGUÉM;Alguém eu preciso ter alguém...;BRA
6324;LEGIÃO URBANA;ANDREA DORIA;Às vezes parecia que de...;BRA
6325;KELLY KEY;BABA;Coitado... Você não acreditou...;BRA
6326;JOAQUIM E MANUEL;BOATE AZUL;Doente de amor procurei...;BRA
6327;LULU SANTOS;CERTAS COISAS;Não existiria som se nã houvesse o silêncio;BRA
6328;ARA KETU;COBERTOR;Como é que você foi embora sem dizer pel;BRA
6329;ROBERTO CARLOS;E POR ISSO ESTOU AQUI;Olha dentro dos meus olhos vê quanta trist;BRA
6330;TITÃS;EPITÁFIO;Devia ter amado mais ter chorado mais;BRA
6331;EXALTASAMBA;EU CHORO;Você pensa que só você chora eu também;BRA
6332;IRA!;FLORES EM VOCÊ;De todo o meu passado boas e...;BRA
6333;SUPLA;GAROTA DE BERLIM;Caminhava eu sozinho a noite olhando par;BRA
6334;SANDRA DE SÁ;JOGA FORA;É cansei já não dá mais você pisou demais;BRA
6335;MARKINHOS MOURA;MEU MEL;Fica comigo meu mel tire o adeus das mão;BRA
6336;PATRICIA COELHO;MEU SANGUE FERVE POR VOCÊ;Toda a minha vida eu te procurei hoje sou;BRA
6337;O RAPPA;MINHA ALMA (A PAZ QUE EU NÃO QUERO;A minha alma tá armada e apontada para c;BRA
6338;LULO;MODERNIDADE;Quando fui quando éramos intactos;BRA
6339;DANIELA MERCURY;MUTANTE;Kiss me baby... Juro que não vai doer;BRA
6340;KID ABELHA;NADA TANTO ASSIM;Só tenho tempo pras...;BRA
6341;MILTINHO EDILBERTO - FALAMANSA;NO BALANÇO DO BUZÃO;No balanço do buzão no fungado da sanfon;BRA
6342;TRIO ESPERANÇA;O PASSO DO ELEFANTINHO;Quando ele nasce já é forte mesmo grande;BRA
6343;CÁSSIA ELLER;O SEGUNDO SOL;Quando o segundo sol chegar para realinha;BRA
6344;MARISA MONTE;ONTEM AO LUAR;Ontem ao luar nós dois em plena solidão tu;BRA
6345;SANDY E JÚNIOR;QUANDO VOCÊ PASSA;Esse turu turu turu aqui dentro que faz tur;BRA
6346;CARLOS SANTOS;QUERO VOCÊ;Meu amor não se esqueça de mim por favo;BRA
6347;EDUARDO DUSEK;ROCK DA CACHORRA;Uau uau... Troque seu cachorro por uma;BRA
6348;RUMO AO PENTA;RUMO AO PENTA;Não tem lero lero não tem zum zum zum;BRA
6349;WILSON SIMONAL;SÁ MARINA;Descendo a rua da ladeira...;BRA
6350;GUENTAÊ;SAPATILHA 37;Olha o passo da menina que...;BRA
6351;ANTÔNIO MARCOS;SE EU PUDESSE CONVERSAR COM DEUS;Eu hoje estou tão triste eu precisava tanto;BRA
6352;GAL COSTA;SE TODOS FOSSEM IGUAIS A VOCÊ;Vai tua vida teu caminho é..;BRA
6353;AMADO BATISTA;SECRETÁRIA (ASSÉDIO SEXUAL);Ela chega tão meiga e tão bela puxa as;BRA
6354;FÁBIO JR.;SEM PESO E SEM MEDIDA;Quando a noite desce com um beijo;BRA
6355;ABSYNTHO;SÓ A LUA;Lembro que ela disse meio triste;BRA
6356;TIM MAIA;SOSSEGO;Ora bolas não me amole com esse papo de;BRA
6357;WANESSA CAMARGO;TANTA SAUDADE;Eu nunca fui do tipo que se apaixona;BRA
6358;MASTRUZ COM LEITE;TATUAGEM;Pode milhões e milhões de quilômetros;BRA
6359;KLB;TE AMAR AINDA MAIS;Pra que se esconder se...;BRA
6360;CHRYSTIAN E RALF;UM CANTINHO DO SEU CORAÇÃO (CACHIT;Tão só e apaixonado apaixonado por teu so;BRA
6361;RPM;ALVORADA VORAZ;Virada do século alvorada voraz nos aguard;BRA
6362;AGNALDO RAYOL;AVE MARIA NO MORRO;Barracão de zinco sem telhado sem pintura;BRA
6363;DULCE PONTES;CANÇÃO DO MAR;Fui bailar no meu batel além do mar cruel;BRA
6364;RITA LEE;COISAS DE CASAL;Tive sorte de encontrar você que debocha.;BRA
6365;TIM MAIA;CORONÉ ANTÔNIO BENTO;Coroné Antônio Bento no dia do casament;BRA
6366;MATOGROSSO E MATHIAS;DE IGUAL PRA IGUAL;Você mentiu quando jurava para mim quan;BRA
6367;ZECA PAGODINHO;DEIXA A VIDA ME LEVAR;Eu já passei por quase tudo nessa vida;BRA
6368;RICK E RENNER;É DEZ, É CEM, É MIL;Você me parte de desejo e até me deixa;BRA
6369;NETINHO;ESSA GAROTA;É muita sensualidade melhor parar de fica;BRA
6370;CAMISA DE VÊNUS;EU NÃO MATEI JOANA D'ARC;Eu nunca tive nada com Joana D'arc;BRA
6371;RINALDO - LIRIEL;EU NUNCA MAIS VOU TE ESQUECER;Se eu tivesse o coração que dei;BRA
6372;CAPITAL INICIAL;FÁTIMA;Vocês esperam uma intervenção divina...;BRA
6373;SÓ PRA CONTRARIAR;FINAL FELIZ;Chega de fingir eu não teho nada a escond;BRA
6374;CIDADE NEGRA;GIRASSOL;Tchuru ruru... A favor da comunidade que;BRA
6375;DEBORAH BLANDO;INNOCENCE;O céu esconde o que eu queria ver;BRA
6376;LILIAN;LACINHOS COR-DE-ROSA (PINK SHOE LACE;Tenho um amor puro e verdadeiro;BRA
6377;MARISA MONTE;LENDA DAS SEREIAS RAINHA DO MAR;Oguntê Marabô Caiala e Sobá;BRA
6378;CHARLIE BROWN JR.;LUGAR AO SOL;Que bom viver como é bom sonhar;BRA
6379;PLACA LUMINOSA;MAIS UMA VEZ;Telefono te procuro mil loucuras pra poder;BRA
6380;RONALDO RESEDÁ;MARROM GLACÊ;Champagne no gelo salgados e doces;BRA
6381;ZEZÉ DI CAMARGO E LUCIANO;MENINO CANTADOR;Sou menino cantador que só quer falar;BRA
6382;IVAN LINS;NOVO TEMPO;No novo tempo apesar dos...;BRA
6383;MÁRCIO GREYCK;O MAIS IMPORTANTE É O VERDADEIRO A;MQuanto sinto em dizer-te que me podes;BRA
6384;BELO;RESUMO DA FELICIDADE;Eu agradeço a Deus por existir você;BRA
6385;KID ABELHA;SEU ESPIÃO;Uh uh uh... Ver você dormir...;BRA
6386;KLB;SEU NOME;Quando escuto a sua voz...;BRA
6387;ROBERTO CARLOS;SUA ESTUPIDEZ;Meu bem meu bem você tem que acredita;BRA
6388;SKANK;TANTO;Coveiros gemem tristes ais e realejos;BRA
6389;CPM 22;TARDE DE OUTUBRO;Peguei minhas coisas fui embora não queri;BRA
6390;MARLON E MAICON;TE PEÇO FICA COMIGO;Escuta meu amor faz tanto tempo que eu;BRA
6391;LOS HERMANOS;TODO CARNAVAL TEM SEU FIM;Todo dia um ninguém José acorda já deitad;BRA
6392;PEDRO E THIAGO;TOQUE DE MÁGICA;Quando a noite chegar tô pensando em;BRA
6393;MÁRIO VELOSO;TUDO POR VOCÊ;Por muitas vezes eu já tentei dizer mas voc;BRA
6394;TWISTER;UM BEIJO SEU;Às vezes eu me lembro dos momentos que;BRA
6395;BRUNO E MARRONE;UM BOM PERDEDOR;Sei que você pensa em me deixar;BRA
6396;CHITÃOZINHO E XORORÓ;UM SONHO DE AMOR;De onde vem esse amor tão intenso;BRA
6397;RICARDO BRAGA;UMA ESTRELA VAI BRILHAR;Uma estrela vai brilhar no meu caminho;BRA
6398;SANDY E JÚNIOR;VAMO PULÁ;Estou sentindo solta pelo ar uma energia q;BRA
